dt,day,variation,users,retained,retention_rate,ci_lower,ci_upper
2024-12-17,15,3,440,82,0.1864,0.15,0.2227
2024-12-17,1,3,440,253,0.575,0.5288,0.6212
2024-12-17,2,3,440,180,0.4091,0.3631,0.455
2024-12-17,3,3,440,157,0.3568,0.3121,0.4016
2024-12-17,4,3,440,139,0.3159,0.2725,0.3593
2024-12-17,5,3,440,137,0.3114,0.2681,0.3546
2024-12-17,6,3,440,114,0.2591,0.2182,0.3
2024-12-17,7,3,440,108,0.2455,0.2052,0.2857
2024-12-17,8,3,440,100,0.2273,0.1881,0.2664
2024-12-17,9,3,440,111,0.2523,0.2117,0.2929
2024-12-17,10,3,440,109,0.2477,0.2074,0.2881
2024-12-17,11,3,440,102,0.2318,0.1924,0.2712
2024-12-17,12,3,440,106,0.2409,0.201,0.2809
2024-12-17,13,3,440,97,0.2205,0.1817,0.2592
2024-12-17,14,3,440,88,0.2,0.1626,0.2374
2024-12-17,15,3,440,82,0.1864,0.15,0.2227
2024-12-17,1,3,440,253,0.575,0.5288,0.6212
2024-12-17,2,3,440,180,0.4091,0.3631,0.455
2024-12-17,3,3,440,157,0.3568,0.3121,0.4016
2024-12-17,4,3,440,139,0.3159,0.2725,0.3593
2024-12-17,5,3,440,137,0.3114,0.2681,0.3546
2024-12-17,6,3,440,114,0.2591,0.2182,0.3
2024-12-17,7,3,440,108,0.2455,0.2052,0.2857
2024-12-17,8,3,440,100,0.2273,0.1881,0.2664
2024-12-17,9,3,440,111,0.2523,0.2117,0.2929
2024-12-17,10,3,440,109,0.2477,0.2074,0.2881
2024-12-17,11,3,440,102,0.2318,0.1924,0.2712
2024-12-17,12,3,440,106,0.2409,0.201,0.2809
2024-12-17,13,3,440,97,0.2205,0.1817,0.2592
2024-12-17,14,3,440,88,0.2,0.1626,0.2374
2024-12-17,15,3,440,82,0.1864,0.15,0.2227
2024-12-17,1,3,440,253,0.575,0.5288,0.6212
2024-12-17,2,3,440,180,0.4091,0.3631,0.455
2024-12-17,3,3,440,157,0.3568,0.3121,0.4016
2024-12-17,4,3,440,139,0.3159,0.2725,0.3593
2024-12-17,5,3,440,137,0.3114,0.2681,0.3546
2024-12-17,6,3,440,114,0.2591,0.2182,0.3
2024-12-17,7,3,440,108,0.2455,0.2052,0.2857
2024-12-17,8,3,440,100,0.2273,0.1881,0.2664
2024-12-17,9,3,440,111,0.2523,0.2117,0.2929
2024-12-17,10,3,440,109,0.2477,0.2074,0.2881
2024-12-17,11,3,440,102,0.2318,0.1924,0.2712
2024-12-17,12,3,440,106,0.2409,0.201,0.2809
2024-12-17,13,3,440,97,0.2205,0.1817,0.2592
2024-12-17,14,3,440,88,0.2,0.1626,0.2374
2024-12-17,15,3,440,82,0.1864,0.15,0.2227
2024-12-17,1,3,440,253,0.575,0.5288,0.6212
2024-12-17,2,3,440,180,0.4091,0.3631,0.455
2024-12-17,3,3,440,157,0.3568,0.3121,0.4016
2024-12-17,4,3,440,139,0.3159,0.2725,0.3593
2024-12-17,5,3,440,137,0.3114,0.2681,0.3546
2024-12-17,6,3,440,114,0.2591,0.2182,0.3
2024-12-17,7,3,440,108,0.2455,0.2052,0.2857
2024-12-17,8,3,440,100,0.2273,0.1881,0.2664
2024-12-17,9,3,440,111,0.2523,0.2117,0.2929
2024-12-17,10,3,440,109,0.2477,0.2074,0.2881
2024-12-17,11,3,440,102,0.2318,0.1924,0.2712
2024-12-17,12,3,440,106,0.2409,0.201,0.2809
2024-12-17,13,3,440,97,0.2205,0.1817,0.2592
2024-12-17,14,3,440,88,0.2,0.1626,0.2374
2024-12-17,15,3,440,82,0.1864,0.15,0.2227
2024-12-17,1,4,467,232,0.4968,0.4514,0.5421
2024-12-17,2,4,467,176,0.3769,0.3329,0.4208
2024-12-17,3,4,467,151,0.3233,0.2809,0.3658
2024-12-17,4,4,467,124,0.2655,0.2255,0.3056
2024-12-17,5,4,467,122,0.2612,0.2214,0.3011
2024-12-17,6,4,467,118,0.2527,0.2133,0.2921
2024-12-17,7,4,467,101,0.2163,0.1789,0.2536
2024-12-17,8,4,467,98,0.2099,0.1729,0.2468
2024-12-17,9,4,467,97,0.2077,0.1709,0.2445
2024-12-17,10,4,467,95,0.2034,0.1669,0.2399
2024-12-17,11,4,467,89,0.1906,0.155,0.2262
2024-12-17,12,4,467,77,0.1649,0.1312,0.1985
2024-12-17,13,4,467,82,0.1756,0.1411,0.2101
2024-12-17,14,4,467,72,0.1542,0.1214,0.1869
2024-12-17,15,4,467,75,0.1606,0.1273,0.1939
2024-12-17,1,4,467,232,0.4968,0.4514,0.5421
2024-12-17,2,4,467,176,0.3769,0.3329,0.4208
2024-12-17,3,4,467,151,0.3233,0.2809,0.3658
2024-12-17,4,4,467,124,0.2655,0.2255,0.3056
2024-12-17,5,4,467,122,0.2612,0.2214,0.3011
2024-12-17,6,4,467,118,0.2527,0.2133,0.2921
2024-12-17,7,4,467,101,0.2163,0.1789,0.2536
2024-12-17,8,4,467,98,0.2099,0.1729,0.2468
2024-12-17,9,4,467,97,0.2077,0.1709,0.2445
2024-12-17,10,4,467,95,0.2034,0.1669,0.2399
2024-12-17,11,4,467,89,0.1906,0.155,0.2262
2024-12-17,12,4,467,77,0.1649,0.1312,0.1985
2024-12-17,13,4,467,82,0.1756,0.1411,0.2101
2024-12-17,14,4,467,72,0.1542,0.1214,0.1869
2024-12-17,15,4,467,75,0.1606,0.1273,0.1939
2024-12-17,1,4,467,232,0.4968,0.4514,0.5421
2024-12-17,2,4,467,176,0.3769,0.3329,0.4208
2024-12-17,3,4,467,151,0.3233,0.2809,0.3658
2024-12-17,4,4,467,124,0.2655,0.2255,0.3056
2024-12-17,5,4,467,122,0.2612,0.2214,0.3011
2024-12-17,6,4,467,118,0.2527,0.2133,0.2921
2024-12-17,7,4,467,101,0.2163,0.1789,0.2536
2024-12-17,8,4,467,98,0.2099,0.1729,0.2468
2024-12-17,9,4,467,97,0.2077,0.1709,0.2445
2024-12-17,10,4,467,95,0.2034,0.1669,0.2399
2024-12-17,11,4,467,89,0.1906,0.155,0.2262
2024-12-17,12,4,467,77,0.1649,0.1312,0.1985
2024-12-17,13,4,467,82,0.1756,0.1411,0.2101
2024-12-17,14,4,467,72,0.1542,0.1214,0.1869
2024-12-17,15,4,467,75,0.1606,0.1273,0.1939
2024-12-17,1,4,467,232,0.4968,0.4514,0.5421
2024-12-17,2,4,467,176,0.3769,0.3329,0.4208
2024-12-17,3,4,467,151,0.3233,0.2809,0.3658
2024-12-17,4,4,467,124,0.2655,0.2255,0.3056
2024-12-17,5,4,467,122,0.2612,0.2214,0.3011
2024-12-17,6,4,467,118,0.2527,0.2133,0.2921
2024-12-17,7,4,467,101,0.2163,0.1789,0.2536
2024-12-17,8,4,467,98,0.2099,0.1729,0.2468
2024-12-17,9,4,467,97,0.2077,0.1709,0.2445
2024-12-17,10,4,467,95,0.2034,0.1669,0.2399
2024-12-17,11,4,467,89,0.1906,0.155,0.2262
2024-12-17,12,4,467,77,0.1649,0.1312,0.1985
2024-12-17,13,4,467,82,0.1756,0.1411,0.2101
2024-12-17,14,4,467,72,0.1542,0.1214,0.1869
2024-12-17,15,4,467,75,0.1606,0.1273,0.1939
2024-12-17,1,4,467,232,0.4968,0.4514,0.5421
2024-12-17,2,4,467,176,0.3769,0.3329,0.4208
2024-12-17,3,4,467,151,0.3233,0.2809,0.3658
2024-12-17,4,4,467,124,0.2655,0.2255,0.3056
2024-12-17,5,4,467,122,0.2612,0.2214,0.3011
2024-12-17,6,4,467,118,0.2527,0.2133,0.2921
2024-12-17,7,4,467,101,0.2163,0.1789,0.2536
2024-12-17,8,4,467,98,0.2099,0.1729,0.2468
2024-12-17,9,4,467,97,0.2077,0.1709,0.2445
2024-12-17,10,4,467,95,0.2034,0.1669,0.2399
2024-12-17,11,4,467,89,0.1906,0.155,0.2262
2024-12-17,12,4,467,77,0.1649,0.1312,0.1985
2024-12-17,13,4,467,82,0.1756,0.1411,0.2101
2024-12-17,14,4,467,72,0.1542,0.1214,0.1869
2024-12-17,15,4,467,75,0.1606,0.1273,0.1939
2024-12-17,1,4,467,232,0.4968,0.4514,0.5421
2024-12-17,2,4,467,176,0.3769,0.3329,0.4208
2024-12-17,3,4,467,151,0.3233,0.2809,0.3658
2024-12-17,4,4,467,124,0.2655,0.2255,0.3056
2024-12-17,5,4,467,122,0.2612,0.2214,0.3011
2024-12-17,6,4,467,118,0.2527,0.2133,0.2921
2024-12-17,7,4,467,101,0.2163,0.1789,0.2536
2024-12-17,8,4,467,98,0.2099,0.1729,0.2468
2024-12-17,9,4,467,97,0.2077,0.1709,0.2445
2024-12-17,10,4,467,95,0.2034,0.1669,0.2399
2024-12-17,11,4,467,89,0.1906,0.155,0.2262
2024-12-17,12,4,467,77,0.1649,0.1312,0.1985
2024-12-17,13,4,467,82,0.1756,0.1411,0.2101
2024-12-17,14,4,467,72,0.1542,0.1214,0.1869
2024-12-17,15,4,467,75,0.1606,0.1273,0.1939
2024-12-17,1,4,467,232,0.4968,0.4514,0.5421
2024-12-17,2,4,467,176,0.3769,0.3329,0.4208
2024-12-17,3,4,467,151,0.3233,0.2809,0.3658
2024-12-17,4,4,467,124,0.2655,0.2255,0.3056
2024-12-17,5,4,467,122,0.2612,0.2214,0.3011
2024-12-17,6,4,467,118,0.2527,0.2133,0.2921
2024-12-17,7,4,467,101,0.2163,0.1789,0.2536
2024-12-17,8,4,467,98,0.2099,0.1729,0.2468
2024-12-17,9,4,467,97,0.2077,0.1709,0.2445
2024-12-17,10,4,467,95,0.2034,0.1669,0.2399
2024-12-17,11,4,467,89,0.1906,0.155,0.2262
2024-12-17,12,4,467,77,0.1649,0.1312,0.1985
2024-12-17,13,4,467,82,0.1756,0.1411,0.2101
2024-12-17,14,4,467,72,0.1542,0.1214,0.1869
2024-12-17,15,4,467,75,0.1606,0.1273,0.1939
2024-12-17,1,5,502,274,0.5458,0.5023,0.5894
2024-12-17,2,5,502,187,0.3725,0.3302,0.4148
2024-12-17,3,5,502,143,0.2849,0.2454,0.3243
2024-12-17,4,5,502,116,0.2311,0.1942,0.2679
2024-12-17,5,5,502,109,0.2171,0.1811,0.2532
2024-12-17,6,5,502,100,0.1992,0.1643,0.2341
2024-12-17,7,5,502,94,0.1873,0.1531,0.2214
2024-12-17,8,5,502,76,0.1514,0.12,0.1827
2024-12-17,9,5,502,73,0.1454,0.1146,0.1763
2024-12-17,10,5,502,64,0.1275,0.0983,0.1567
2024-12-17,11,5,502,67,0.1335,0.1037,0.1632
2024-12-17,12,5,502,70,0.1394,0.1091,0.1697
2024-12-17,13,5,502,61,0.1215,0.0929,0.1501
2024-12-17,14,5,502,52,0.1036,0.0769,0.1302
2024-12-17,15,5,502,57,0.1135,0.0858,0.1413
2024-12-17,1,5,502,274,0.5458,0.5023,0.5894
2024-12-17,2,5,502,187,0.3725,0.3302,0.4148
2024-12-17,3,5,502,143,0.2849,0.2454,0.3243
2024-12-17,4,5,502,116,0.2311,0.1942,0.2679
2024-12-17,5,5,502,109,0.2171,0.1811,0.2532
2024-12-17,6,5,502,100,0.1992,0.1643,0.2341
2024-12-17,7,5,502,94,0.1873,0.1531,0.2214
2024-12-17,8,5,502,76,0.1514,0.12,0.1827
2024-12-17,9,5,502,73,0.1454,0.1146,0.1763
2024-12-17,10,5,502,64,0.1275,0.0983,0.1567
2024-12-17,11,5,502,67,0.1335,0.1037,0.1632
2024-12-17,12,5,502,70,0.1394,0.1091,0.1697
2024-12-17,13,5,502,61,0.1215,0.0929,0.1501
2024-12-17,14,5,502,52,0.1036,0.0769,0.1302
2024-12-17,15,5,502,57,0.1135,0.0858,0.1413
2024-12-17,1,5,502,274,0.5458,0.5023,0.5894
2024-12-17,2,5,502,187,0.3725,0.3302,0.4148
2024-12-17,3,5,502,143,0.2849,0.2454,0.3243
2024-12-17,4,5,502,116,0.2311,0.1942,0.2679
2024-12-17,5,5,502,109,0.2171,0.1811,0.2532
2024-12-17,6,5,502,100,0.1992,0.1643,0.2341
2024-12-17,7,5,502,94,0.1873,0.1531,0.2214
2024-12-17,8,5,502,76,0.1514,0.12,0.1827
2024-12-17,9,5,502,73,0.1454,0.1146,0.1763
2024-12-17,10,5,502,64,0.1275,0.0983,0.1567
2024-12-17,11,5,502,67,0.1335,0.1037,0.1632
2024-12-17,12,5,502,70,0.1394,0.1091,0.1697
2024-12-17,13,5,502,61,0.1215,0.0929,0.1501
2024-12-17,14,5,502,52,0.1036,0.0769,0.1302
2024-12-17,15,5,502,57,0.1135,0.0858,0.1413
2024-12-17,1,5,502,274,0.5458,0.5023,0.5894
2024-12-17,2,5,502,187,0.3725,0.3302,0.4148
2024-12-17,3,5,502,143,0.2849,0.2454,0.3243
2024-12-17,4,5,502,116,0.2311,0.1942,0.2679
2024-12-17,5,5,502,109,0.2171,0.1811,0.2532
2024-12-17,6,5,502,100,0.1992,0.1643,0.2341
2024-12-17,7,5,502,94,0.1873,0.1531,0.2214
2024-12-17,8,5,502,76,0.1514,0.12,0.1827
2024-12-17,9,5,502,73,0.1454,0.1146,0.1763
2024-12-17,10,5,502,64,0.1275,0.0983,0.1567
2024-12-17,11,5,502,67,0.1335,0.1037,0.1632
2024-12-17,12,5,502,70,0.1394,0.1091,0.1697
2024-12-17,13,5,502,61,0.1215,0.0929,0.1501
2024-12-17,14,5,502,52,0.1036,0.0769,0.1302
2024-12-17,15,5,502,57,0.1135,0.0858,0.1413
2024-12-17,1,5,502,274,0.5458,0.5023,0.5894
2024-12-17,2,5,502,187,0.3725,0.3302,0.4148
2024-12-17,3,5,502,143,0.2849,0.2454,0.3243
2024-12-17,4,5,502,116,0.2311,0.1942,0.2679
2024-12-17,5,5,502,109,0.2171,0.1811,0.2532
2024-12-17,6,5,502,100,0.1992,0.1643,0.2341
2024-12-17,7,5,502,94,0.1873,0.1531,0.2214
2024-12-17,8,5,502,76,0.1514,0.12,0.1827
2024-12-17,9,5,502,73,0.1454,0.1146,0.1763
2024-12-17,10,5,502,64,0.1275,0.0983,0.1567
2024-12-17,11,5,502,67,0.1335,0.1037,0.1632
2024-12-17,12,5,502,70,0.1394,0.1091,0.1697
2024-12-17,13,5,502,61,0.1215,0.0929,0.1501
2024-12-17,14,5,502,52,0.1036,0.0769,0.1302
2024-12-17,15,5,502,57,0.1135,0.0858,0.1413
2024-12-17,1,5,502,274,0.5458,0.5023,0.5894
2024-12-17,2,5,502,187,0.3725,0.3302,0.4148
2024-12-17,3,5,502,143,0.2849,0.2454,0.3243
2024-12-17,4,5,502,116,0.2311,0.1942,0.2679
2024-12-17,5,5,502,109,0.2171,0.1811,0.2532
2024-12-17,6,5,502,100,0.1992,0.1643,0.2341
2024-12-17,7,5,502,94,0.1873,0.1531,0.2214
2024-12-17,8,5,502,76,0.1514,0.12,0.1827
2024-12-17,9,5,502,73,0.1454,0.1146,0.1763
2024-12-17,10,5,502,64,0.1275,0.0983,0.1567
2024-12-17,11,5,502,67,0.1335,0.1037,0.1632
2024-12-17,12,5,502,70,0.1394,0.1091,0.1697
2024-12-17,13,5,502,61,0.1215,0.0929,0.1501
2024-12-17,14,5,502,52,0.1036,0.0769,0.1302
2024-12-17,15,5,502,57,0.1135,0.0858,0.1413
2024-12-17,1,5,502,274,0.5458,0.5023,0.5894
2024-12-17,2,5,502,187,0.3725,0.3302,0.4148
2024-12-17,3,5,502,143,0.2849,0.2454,0.3243
2024-12-17,4,5,502,116,0.2311,0.1942,0.2679
2024-12-17,5,5,502,109,0.2171,0.1811,0.2532
2024-12-17,6,5,502,100,0.1992,0.1643,0.2341
2024-12-17,7,5,502,94,0.1873,0.1531,0.2214
2024-12-17,8,5,502,76,0.1514,0.12,0.1827
2024-12-17,9,5,502,73,0.1454,0.1146,0.1763
2024-12-17,10,5,502,64,0.1275,0.0983,0.1567
2024-12-17,11,5,502,67,0.1335,0.1037,0.1632
2024-12-17,12,5,502,70,0.1394,0.1091,0.1697
2024-12-17,13,5,502,61,0.1215,0.0929,0.1501
2024-12-17,14,5,502,52,0.1036,0.0769,0.1302
2024-12-17,15,5,502,57,0.1135,0.0858,0.1413
2024-12-17,1,6,431,255,0.5916,0.5452,0.6381
2024-12-17,2,6,431,194,0.4501,0.4031,0.4971
2024-12-17,3,6,431,181,0.42,0.3734,0.4665
2024-12-17,4,6,431,165,0.3828,0.3369,0.4287
2024-12-17,5,6,431,147,0.3411,0.2963,0.3858
2024-12-17,6,6,431,133,0.3086,0.265,0.3522
2024-12-17,7,6,431,125,0.29,0.2472,0.3329
2024-12-17,8,6,431,102,0.2367,0.1965,0.2768
2024-12-17,9,6,431,117,0.2715,0.2295,0.3134
2024-12-17,10,6,431,115,0.2668,0.2251,0.3086
2024-12-17,11,6,431,113,0.2622,0.2207,0.3037
2024-12-17,12,6,431,112,0.2599,0.2185,0.3013
2024-12-17,13,6,431,109,0.2529,0.2119,0.2939
2024-12-17,14,6,431,105,0.2436,0.2031,0.2841
2024-12-17,15,6,431,98,0.2274,0.1878,0.2669
2024-12-17,1,6,431,255,0.5916,0.5452,0.6381
2024-12-17,2,6,431,194,0.4501,0.4031,0.4971
2024-12-17,3,6,431,181,0.42,0.3734,0.4665
2024-12-17,4,6,431,165,0.3828,0.3369,0.4287
2024-12-17,5,6,431,147,0.3411,0.2963,0.3858
2024-12-17,6,6,431,133,0.3086,0.265,0.3522
2024-12-17,7,6,431,125,0.29,0.2472,0.3329
2024-12-17,8,6,431,102,0.2367,0.1965,0.2768
2024-12-17,9,6,431,117,0.2715,0.2295,0.3134
2024-12-17,10,6,431,115,0.2668,0.2251,0.3086
2024-12-17,11,6,431,113,0.2622,0.2207,0.3037
2024-12-17,12,6,431,112,0.2599,0.2185,0.3013
2024-12-17,13,6,431,109,0.2529,0.2119,0.2939
2024-12-17,14,6,431,105,0.2436,0.2031,0.2841
2024-12-17,15,6,431,98,0.2274,0.1878,0.2669
2024-12-17,1,6,431,255,0.5916,0.5452,0.6381
2024-12-17,2,6,431,194,0.4501,0.4031,0.4971
2024-12-17,3,6,431,181,0.42,0.3734,0.4665
2024-12-17,4,6,431,165,0.3828,0.3369,0.4287
2024-12-17,5,6,431,147,0.3411,0.2963,0.3858
2024-12-17,6,6,431,133,0.3086,0.265,0.3522
2024-12-17,7,6,431,125,0.29,0.2472,0.3329
2024-12-17,8,6,431,102,0.2367,0.1965,0.2768
2024-12-17,9,6,431,117,0.2715,0.2295,0.3134
2024-12-17,10,6,431,115,0.2668,0.2251,0.3086
2024-12-17,11,6,431,113,0.2622,0.2207,0.3037
2024-12-17,12,6,431,112,0.2599,0.2185,0.3013
2024-12-17,13,6,431,109,0.2529,0.2119,0.2939
2024-12-17,14,6,431,105,0.2436,0.2031,0.2841
2024-12-17,15,6,431,98,0.2274,0.1878,0.2669
2024-12-17,1,6,431,255,0.5916,0.5452,0.6381
2024-12-17,2,6,431,194,0.4501,0.4031,0.4971
2024-12-17,3,6,431,181,0.42,0.3734,0.4665
2024-12-17,4,6,431,165,0.3828,0.3369,0.4287
2024-12-17,5,6,431,147,0.3411,0.2963,0.3858
2024-12-17,6,6,431,133,0.3086,0.265,0.3522
2024-12-17,7,6,431,125,0.29,0.2472,0.3329
2024-12-17,8,6,431,102,0.2367,0.1965,0.2768
2024-12-17,9,6,431,117,0.2715,0.2295,0.3134
2024-12-17,10,6,431,115,0.2668,0.2251,0.3086
2024-12-17,11,6,431,113,0.2622,0.2207,0.3037
2024-12-17,12,6,431,112,0.2599,0.2185,0.3013
2024-12-17,13,6,431,109,0.2529,0.2119,0.2939
2024-12-17,14,6,431,105,0.2436,0.2031,0.2841
2024-12-17,15,6,431,98,0.2274,0.1878,0.2669
2024-12-17,1,6,431,255,0.5916,0.5452,0.6381
2024-12-17,2,6,431,194,0.4501,0.4031,0.4971
2024-12-17,3,6,431,181,0.42,0.3734,0.4665
2024-12-17,4,6,431,165,0.3828,0.3369,0.4287
2024-12-17,5,6,431,147,0.3411,0.2963,0.3858
2024-12-17,6,6,431,133,0.3086,0.265,0.3522
2024-12-17,7,6,431,125,0.29,0.2472,0.3329
2024-12-17,8,6,431,102,0.2367,0.1965,0.2768
2024-12-17,9,6,431,117,0.2715,0.2295,0.3134
2024-12-17,10,6,431,115,0.2668,0.2251,0.3086
2024-12-17,11,6,431,113,0.2622,0.2207,0.3037
2024-12-17,12,6,431,112,0.2599,0.2185,0.3013
2024-12-17,13,6,431,109,0.2529,0.2119,0.2939
2024-12-17,14,6,431,105,0.2436,0.2031,0.2841
2024-12-17,15,6,431,98,0.2274,0.1878,0.2669
2024-12-17,1,6,431,255,0.5916,0.5452,0.6381
2024-12-17,2,6,431,194,0.4501,0.4031,0.4971
2024-12-17,3,6,431,181,0.42,0.3734,0.4665
2024-12-17,4,6,431,165,0.3828,0.3369,0.4287
2024-12-17,5,6,431,147,0.3411,0.2963,0.3858
2024-12-17,6,6,431,133,0.3086,0.265,0.3522
2024-12-17,7,6,431,125,0.29,0.2472,0.3329
2024-12-17,8,6,431,102,0.2367,0.1965,0.2768
2024-12-17,9,6,431,117,0.2715,0.2295,0.3134
2024-12-17,10,6,431,115,0.2668,0.2251,0.3086
2024-12-17,11,6,431,113,0.2622,0.2207,0.3037
2024-12-17,12,6,431,112,0.2599,0.2185,0.3013
2024-12-17,13,6,431,109,0.2529,0.2119,0.2939
2024-12-17,14,6,431,105,0.2436,0.2031,0.2841
2024-12-17,15,6,431,98,0.2274,0.1878,0.2669
2024-12-17,1,6,431,255,0.5916,0.5452,0.6381
2024-12-17,2,6,431,194,0.4501,0.4031,0.4971
2024-12-17,3,6,431,181,0.42,0.3734,0.4665
2024-12-17,4,6,431,165,0.3828,0.3369,0.4287
2024-12-17,5,6,431,147,0.3411,0.2963,0.3858
2024-12-17,6,6,431,133,0.3086,0.265,0.3522
2024-12-17,7,6,431,125,0.29,0.2472,0.3329
2024-12-17,8,6,431,102,0.2367,0.1965,0.2768
2024-12-17,9,6,431,117,0.2715,0.2295,0.3134
2024-12-17,10,6,431,115,0.2668,0.2251,0.3086
2024-12-17,11,6,431,113,0.2622,0.2207,0.3037
2024-12-17,12,6,431,112,0.2599,0.2185,0.3013
2024-12-17,13,6,431,109,0.2529,0.2119,0.2939
2024-12-17,14,6,431,105,0.2436,0.2031,0.2841
2024-12-17,15,6,431,98,0.2274,0.1878,0.2669
2024-12-17,1,7,445,231,0.5191,0.4727,0.5655
2024-12-17,2,7,445,164,0.3685,0.3237,0.4134
2024-12-17,3,7,445,143,0.3213,0.278,0.3647
2024-12-17,4,7,445,131,0.2944,0.252,0.3367
2024-12-17,5,7,445,112,0.2517,0.2114,0.292
2024-12-17,6,7,445,114,0.2562,0.2156,0.2967
2024-12-17,7,7,445,95,0.2135,0.1754,0.2516
2024-12-17,8,7,445,92,0.2067,0.1691,0.2444
2024-12-17,9,7,445,97,0.218,0.1796,0.2563
2024-12-17,10,7,445,85,0.191,0.1545,0.2275
2024-12-17,11,7,445,87,0.1955,0.1587,0.2324
2024-12-17,12,7,445,83,0.1865,0.1503,0.2227
2024-12-17,13,7,445,81,0.182,0.1462,0.2179
2024-12-17,14,7,445,79,0.1775,0.142,0.213
2024-12-17,15,7,445,65,0.1461,0.1133,0.1789
2024-12-17,1,7,445,231,0.5191,0.4727,0.5655
2024-12-17,2,7,445,164,0.3685,0.3237,0.4134
2024-12-17,3,7,445,143,0.3213,0.278,0.3647
2024-12-17,4,7,445,131,0.2944,0.252,0.3367
2024-12-17,5,7,445,112,0.2517,0.2114,0.292
2024-12-17,6,7,445,114,0.2562,0.2156,0.2967
2024-12-17,7,7,445,95,0.2135,0.1754,0.2516
2024-12-17,8,7,445,92,0.2067,0.1691,0.2444
2024-12-17,9,7,445,97,0.218,0.1796,0.2563
2024-12-17,10,7,445,85,0.191,0.1545,0.2275
2024-12-17,11,7,445,87,0.1955,0.1587,0.2324
2024-12-17,12,7,445,83,0.1865,0.1503,0.2227
2024-12-17,13,7,445,81,0.182,0.1462,0.2179
2024-12-17,14,7,445,79,0.1775,0.142,0.213
2024-12-17,15,7,445,65,0.1461,0.1133,0.1789
2024-12-17,1,7,445,231,0.5191,0.4727,0.5655
2024-12-17,2,7,445,164,0.3685,0.3237,0.4134
2024-12-17,3,7,445,143,0.3213,0.278,0.3647
2024-12-17,4,7,445,131,0.2944,0.252,0.3367
2024-12-17,5,7,445,112,0.2517,0.2114,0.292
2024-12-17,6,7,445,114,0.2562,0.2156,0.2967
2024-12-17,7,7,445,95,0.2135,0.1754,0.2516
2024-12-17,8,7,445,92,0.2067,0.1691,0.2444
2024-12-17,9,7,445,97,0.218,0.1796,0.2563
2024-12-17,10,7,445,85,0.191,0.1545,0.2275
2024-12-17,11,7,445,87,0.1955,0.1587,0.2324
2024-12-17,12,7,445,83,0.1865,0.1503,0.2227
2024-12-17,13,7,445,81,0.182,0.1462,0.2179
2024-12-17,14,7,445,79,0.1775,0.142,0.213
2024-12-17,15,7,445,65,0.1461,0.1133,0.1789
2024-12-17,1,7,445,231,0.5191,0.4727,0.5655
2024-12-17,2,7,445,164,0.3685,0.3237,0.4134
2024-12-17,3,7,445,143,0.3213,0.278,0.3647
2024-12-17,4,7,445,131,0.2944,0.252,0.3367
2024-12-17,5,7,445,112,0.2517,0.2114,0.292
2024-12-17,6,7,445,114,0.2562,0.2156,0.2967
2024-12-17,7,7,445,95,0.2135,0.1754,0.2516
2024-12-17,8,7,445,92,0.2067,0.1691,0.2444
2024-12-17,9,7,445,97,0.218,0.1796,0.2563
2024-12-17,10,7,445,85,0.191,0.1545,0.2275
2024-12-17,11,7,445,87,0.1955,0.1587,0.2324
2024-12-17,12,7,445,83,0.1865,0.1503,0.2227
2024-12-17,13,7,445,81,0.182,0.1462,0.2179
2024-12-17,14,7,445,79,0.1775,0.142,0.213
2024-12-17,15,7,445,65,0.1461,0.1133,0.1789
2024-12-17,1,7,445,231,0.5191,0.4727,0.5655
2024-12-17,2,7,445,164,0.3685,0.3237,0.4134
2024-12-17,3,7,445,143,0.3213,0.278,0.3647
2024-12-17,4,7,445,131,0.2944,0.252,0.3367
2024-12-17,5,7,445,112,0.2517,0.2114,0.292
2024-12-17,6,7,445,114,0.2562,0.2156,0.2967
2024-12-17,7,7,445,95,0.2135,0.1754,0.2516
2024-12-17,8,7,445,92,0.2067,0.1691,0.2444
2024-12-17,9,7,445,97,0.218,0.1796,0.2563
2024-12-17,10,7,445,85,0.191,0.1545,0.2275
2024-12-17,11,7,445,87,0.1955,0.1587,0.2324
2024-12-17,12,7,445,83,0.1865,0.1503,0.2227
2024-12-17,13,7,445,81,0.182,0.1462,0.2179
2024-12-17,14,7,445,79,0.1775,0.142,0.213
2024-12-17,15,7,445,65,0.1461,0.1133,0.1789
2024-12-17,1,7,445,231,0.5191,0.4727,0.5655
2024-12-17,2,7,445,164,0.3685,0.3237,0.4134
2024-12-17,3,7,445,143,0.3213,0.278,0.3647
2024-12-17,4,7,445,131,0.2944,0.252,0.3367
2024-12-17,5,7,445,112,0.2517,0.2114,0.292
2024-12-17,6,7,445,114,0.2562,0.2156,0.2967
2024-12-17,7,7,445,95,0.2135,0.1754,0.2516
2024-12-17,8,7,445,92,0.2067,0.1691,0.2444
2024-12-17,9,7,445,97,0.218,0.1796,0.2563
2024-12-17,10,7,445,85,0.191,0.1545,0.2275
2024-12-17,11,7,445,87,0.1955,0.1587,0.2324
2024-12-17,12,7,445,83,0.1865,0.1503,0.2227
2024-12-17,13,7,445,81,0.182,0.1462,0.2179
2024-12-17,14,7,445,79,0.1775,0.142,0.213
2024-12-17,15,7,445,65,0.1461,0.1133,0.1789
2024-12-17,1,7,445,231,0.5191,0.4727,0.5655
2024-12-17,2,7,445,164,0.3685,0.3237,0.4134
2024-12-17,3,7,445,143,0.3213,0.278,0.3647
